date,sku_id,units_used,on_hand,stock_in_transit,lead_time_days,price_per_unit,is_holiday,patient_admissions,ved_category,fsn_category,days_cover,expiry_days_remaining,expiry_risk_bucket,sku_name,facility_id,facility_name,day_of_week,is_weekend,day_of_month,month,week_of_year,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_cv_7,rolling_cv_14,consumption_trend_7d,day_over_day_pct_change
07-06-2024,MED004,72,236,187,6,9.793333333,0,214,Essential,Fast,12.42105263,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,4,0,7,6,23,69,88,70,65,52,78.57142857,7.634508123,78.42857143,21.78112904,65.66666667,19.96606316,0.097,0.278,-1.821,0.043
08-06-2024,MED004,50,163,155,3.333333333,11.16666667,1,185,Essential,Fast,15.01315789,30,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,5,1,8,6,23,72,75,77,61,58,74.71428571,13.28801823,77.64285714,22.63967635,65.4,20.12478314,0.178,0.292,-5.107,-0.306
09-06-2024,MED004,55,405,136,4,12.22333333,1,184,Essential,Fast,33.75,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,6,1,9,6,23,50,69,80,61,56,71.14285714,14.89327109,77.21428571,23.03234706,65.36666667,20.1417106,0.209,0.298,-6.464,0.1
10-06-2024,MED004,58,178,135,6.333333333,10.37333333,0,204,Essential,Fast,11.75471698,90,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,0,0,10,6,24,55,72,89,148,54,66.71428571,13.21254815,70.78571429,11.35563954,65.5,20.07700692,0.198,0.16,-5.321,0.055
11-06-2024,MED004,64,221,174,5.666666667,5.91,0,200,Essential,Fast,15.31683168,60,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,1,0,11,6,24,58,50,88,64,39,63.28571429,9.30437685,70.78571429,11.35563954,66.33333333,19.4481332,0.147,0.16,-2.571,0.103
12-06-2024,MED004,68,147,127,4,6.5,0,198,Essential,Fast,10.83157895,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,2,0,12,6,24,64,55,75,70,49,62.28571429,8.138678961,70.64285714,11.37884098,66.96666667,19.17160856,0.131,0.161,-0.393,0.062
13-06-2024,MED004,75,423,0,5.666666667,8.256666667,0,161,Essential,Fast,21.15,30,CRITICAL (<30d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,3,0,13,6,24,68,58,69,74,51,63.14285714,9.209208642,70.71428571,11.40464528,67.76666667,18.98217555,0.146,0.161,1.929,0.103
14-06-2024,MED004,66,107,140,5.666666667,12.84333333,0,160,Essential,Fast,7.343137255,90,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,4,0,14,6,24,75,64,72,70,61,62.28571429,8.499299691,70.42857143,11.47381156,67.93333333,18.94262359,0.136,0.163,3.5,-0.12
15-06-2024,MED004,60,480,130,5.666666667,11.24,1,199,Essential,Fast,35,60,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,5,1,15,6,24,66,68,50,77,53,63.71428571,6.750661343,69.21428571,11.62344164,68.16666667,18.79486968,0.106,0.168,1.5,-0.091
16-06-2024,MED004,56,292,0,7,13.74666667,1,187,Essential,Fast,21.97849462,30,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,6,1,16,6,24,60,75,55,80,46,63.85714286,6.542898731,67.5,11.68002898,68.5,18.47411983,0.102,0.173,-0.571,-0.067
17-06-2024,MED004,63,453,90,5.333333333,13.76333333,0,189,Essential,Fast,26.87288136,60,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,0,0,17,6,25,56,66,58,89,47,64.57142857,6.051367417,65.64285714,9.935229802,69.03333333,18.05830277,0.094,0.151,-1.5,0.125
18-06-2024,MED004,74,127,149,4.666666667,14.50333333,0,193,Essential,Fast,7.9375,90,MEDIUM (90-180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,1,0,18,6,25,63,60,64,88,76,66,7,64.64285714,8.034609204,68.96666667,18.03537393,0.106,0.124,-0.571,0.175
19-06-2024,MED004,87,463,0,5,8.636666667,0,215,Essential,Fast,28.1826087,60,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,2,0,19,6,25,74,56,68,75,61,68.71428571,10.64133898,65.5,9.693376009,69.83333333,18.26261177,0.155,0.148,1.964,0.176
20-06-2024,MED004,96,193,0,6.666666667,13.25,0,192,Essential,Fast,11.25833333,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,3,0,20,6,25,87,63,75,69,51,71.71428571,14.84042099,67.42857143,12.67167821,71.33333333,18.50877394,0.207,0.188,5.786,0.103
21-06-2024,MED004,61,425,222,5.333333333,11.83,0,172,Essential,Fast,27.04545455,30,CRITICAL (<30d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,4,0,21,6,25,96,74,66,72,55,71,15.27525232,66.64285714,12.70740028,71.53333333,18.35799804,0.215,0.191,3.821,-0.365
22-06-2024,MED004,61,208,122,5,9.8,0,214,Essential,Fast,16,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,5,1,22,6,25,61,87,60,50,50,71.14285714,15.15946977,67.42857143,11.91453079,71.9,18.01981668,0.213,0.177,1.179,0
23-06-2024,MED004,67,400,181,7,4.436666667,1,190,Essential,Fast,26.92307692,60,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,6,1,23,6,25,61,96,56,55,65,72.71428571,13.84093308,68.28571429,11.37087082,71.96666667,17.99709427,0.19,0.167,-1.429,0.098
24-06-2024,MED004,64,500,94,6.333333333,11.34333333,0,240,Essential,Fast,35,60,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,0,0,24,6,26,67,61,63,58,61,72.85714286,13.7286631,68.71428571,11.06226136,72.06666667,17.94230857,0.188,0.161,-3.75,-0.045
25-06-2024,MED004,73,443,289,5,10.17666667,0,174,Essential,Fast,22.97037037,90,HIGH (30-90d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,1,0,25,6,26,64,61,74,64,61,72.71428571,13.71998889,69.35714286,11.02868388,72.46666667,17.82043255,0.189,0.159,-3.571,0.141
26-06-2024,MED004,98,176,104,4.333333333,11.75666667,0,170,Essential,Fast,8.324324324,180,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,2,0,26,6,26,73,67,87,68,148,74.28571429,16.0594135,71.5,13.40350126,70.8,11.85079657,0.216,0.187,1.179,0.342
27-06-2024,MED004,71,257,139,4,6.146666667,0,167,Essential,Fast,14.27777778,60,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,3,0,27,6,26,98,64,96,75,64,70.71428571,12.8933353,71.21428571,13.36573444,71.03333333,11.7809997,0.182,0.188,3.929,-0.276
28-06-2024,MED004,76,356,70,4.666666667,10.68,0,219,Essential,Fast,18.73684211,180,LOW (>180d),Ibuprofen Tablet 200mg,FAC001,Urban PHC Kalyan,4,0,28,6,26,71,73,61,66,70,72.85714286,12.23967009,71.92857143,13.33280677,71.23333333,11.8137364,0.168,0.185,3.107,0.07
01-01-2024,MED005,75,253,160,5,14.13,0,193,Essential,Fast,16.39814815,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,1,1,1,0,0,0,0,0,75,0,75,0,75,0,0,0,0,0
02-01-2024,MED005,42,462,193,4.333333333,13.48333333,0,210,Essential,Fast,22.93617021,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,2,1,1,75,0,0,0,0,58.5,23.33452378,58.5,23.33452378,58.5,23.33452378,0.399,0.399,0,-0.44
03-01-2024,MED005,46,268,117,5.333333333,12.37333333,0,163,Essential,Fast,16.60176991,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,3,1,1,42,0,0,0,0,54.33333333,18.00925688,54.33333333,18.00925688,54.33333333,18.00925688,0.331,0.331,0,0.095
04-01-2024,MED005,44,478,165,5.666666667,12.93333333,0,215,Essential,Fast,26.55555556,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,4,1,1,46,75,0,0,0,51.75,15.58578412,51.75,15.58578412,51.75,15.58578412,0.301,0.301,0,-0.043
05-01-2024,MED005,54,315,241,4.333333333,10.67666667,0,181,Essential,Fast,18.375,60,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,5,1,1,44,42,0,0,0,52.2,13.53513945,52.2,13.53513945,52.2,13.53513945,0.259,0.259,0,0.227
06-01-2024,MED005,40,267,159,5.666666667,15.84,1,182,Essential,Fast,21.48275862,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,6,1,1,54,46,0,0,0,50.16666667,13.09070917,50.16666667,13.09070917,50.16666667,13.09070917,0.261,0.261,0,-0.259
07-01-2024,MED005,65,108,37,6.333333333,11.77,1,191,Essential,Fast,6.406779661,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,7,1,1,40,44,0,0,0,52.28571429,13.19992785,52.28571429,13.19992785,52.28571429,13.19992785,0.252,0.252,-0.929,0.625
08-01-2024,MED005,52,326,63,6.333333333,6.203333333,0,202,Essential,Fast,22.82,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,8,1,2,65,54,75,0,0,49,8.6986589,52.25,12.221176,52.25,12.221176,0.178,0.234,2.286,-0.2
09-01-2024,MED005,45,316,388,5,12.26333333,0,192,Essential,Fast,19.75,365,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,9,1,2,52,40,42,0,0,49.42857143,8.363753999,51.44444444,11.68451016,51.44444444,11.68451016,0.169,0.227,0.857,-0.135
10-01-2024,MED005,43,413,224,5.666666667,12.28333333,0,219,Essential,Fast,32.85227273,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,10,1,2,45,65,46,0,0,49,8.640987598,50.6,11.33529395,50.6,11.33529395,0.176,0.224,-0.321,-0.044
11-01-2024,MED005,34,313,0,4.333333333,14.76333333,0,173,Essential,Fast,21.69306931,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,11,1,2,43,52,44,0,0,47.57142857,10.27711281,49.09090909,11.86131987,49.09090909,11.86131987,0.216,0.242,-2.643,-0.209
12-01-2024,MED005,59,424,30,4.666666667,15.36666667,0,181,Essential,Fast,17.15606936,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,12,1,2,34,45,54,0,0,48.28571429,10.95010328,49.91666667,11.66547613,49.91666667,11.66547613,0.227,0.234,-0.5,0.735
13-01-2024,MED005,33,140,0,5.333333333,10.74,1,174,Essential,Fast,10.88888889,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,13,1,2,59,43,40,0,0,47.28571429,12.09289441,48.61538462,12.11430602,48.61538462,12.11430602,0.256,0.249,-3.321,-0.441
14-01-2024,MED005,42,230,147,5,6.906666667,1,226,Essential,Fast,20.37974684,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,14,1,2,33,34,65,0,0,44,9.273618495,48.14285714,11.77257009,48.14285714,11.77257009,0.211,0.245,-1.357,0.273
15-01-2024,MED005,44,115,211,4.333333333,9.273333333,0,218,Essential,Fast,8.385416667,60,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,15,1,3,42,59,52,75,0,42.85714286,8.59124693,45.92857143,8.896535935,47.86666667,11.39465205,0.2,0.194,-0.214,0.048
16-01-2024,MED005,61,362,0,5,12.31,0,179,Essential,Fast,28.79545455,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,16,1,3,44,33,45,42,0,45.14285714,11.0367352,47.28571429,9.666982438,48.6875,11.4874932,0.244,0.204,2.036,0.386
17-01-2024,MED005,32,158,141,6.333333333,4.446666667,0,202,Essential,Fast,8.640625,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,17,1,3,61,42,43,46,0,43.57142857,12.12239172,46.28571429,10.49856086,47.70588235,11.83619822,0.278,0.227,0.321,-0.475
18-01-2024,MED005,39,456,72,5,6.593333333,0,209,Essential,Fast,24.18181818,60,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,18,1,3,32,44,34,44,0,44.28571429,11.6004926,45.92857143,10.66600845,47.22222222,11.66470572,0.262,0.232,-1.536,0.219
19-01-2024,MED005,43,279,0,7.333333333,3.213333333,0,226,Essential,Fast,20.34375,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,19,1,3,39,61,59,54,0,42,9.626352719,45.14285714,10.42819509,47,11.37736544,0.229,0.231,0.429,0.103
20-01-2024,MED005,25,203,0,5.333333333,13.49333333,1,216,Essential,Fast,19.73611111,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,20,1,3,43,32,33,40,0,40.85714286,11.21648447,44.07142857,11.69131358,45.9,12.1174081,0.275,0.265,-2.679,-0.419
21-01-2024,MED005,37,106,184,5.333333333,16.43,0,197,Essential,Fast,8.528735632,365,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,21,1,3,25,39,42,65,0,40.14285714,11.29053544,42.07142857,10.12585636,45.47619048,11.96920652,0.281,0.241,-2.929,0.48
22-01-2024,MED005,96,220,79,5.666666667,4.686666667,0,202,Essential,Fast,15.09803922,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,22,1,4,37,43,44,52,0,47.57142857,24.09603801,45.21428571,17.55071145,47.77272727,15.88929504,0.507,0.388,3.607,1.595
23-01-2024,MED005,36,389,0,5.666666667,14.23,0,158,Essential,Fast,21.784,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,23,1,4,96,25,61,45,0,44,23.62202362,44.57142857,17.7231456,47.26086957,15.71686237,0.537,0.398,4.286,-0.625
24-01-2024,MED005,42,365,0,6.333333333,16.49333333,0,179,Essential,Fast,28.07692308,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,24,1,4,36,37,32,43,0,45.42857143,23.071318,44.5,17.73197893,47.04166667,15.40886015,0.508,0.398,2.357,0.167
25-01-2024,MED005,48,163,296,5,9.113333333,0,162,Essential,Fast,6.482954545,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,25,1,4,42,96,39,34,0,46.71428571,22.90352437,45.5,17.48735807,47.08,15.08564439,0.49,0.384,1.714,0.143
26-01-2024,MED005,51,294,0,5.333333333,11.16666667,0,226,Essential,Fast,17.44067797,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,26,1,4,48,36,43,59,0,47.85714286,22.88688541,44.92857143,17.13953722,47.23076923,14.80083158,0.478,0.381,1.643,0.062
27-01-2024,MED005,35,307,0,5,11.12666667,1,225,Essential,Fast,19.1875,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,27,1,4,51,42,25,33,0,49.28571429,21.49196971,45.07142857,17.0405141,46.77777778,14.70304347,0.436,0.378,-3,-0.314
28-01-2024,MED005,38,433,0,6.333333333,13.17333333,1,191,Essential,Fast,28.59433962,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,28,1,4,35,48,37,42,0,49.42857143,21.39982198,44.78571429,17.12927576,46.46428571,14.52324355,0.433,0.382,-5.964,0.086
29-01-2024,MED005,54,187,0,5,17.29,0,195,Essential,Fast,9.218309859,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,29,1,5,38,51,96,44,0,43.42857143,7.61264612,45.5,17.30162287,46.72413793,14.33002979,0.175,0.38,1.179,0.421
30-01-2024,MED005,77,388,166,5.333333333,8.393333333,0,248,Essential,Fast,28,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,30,1,5,54,35,36,61,0,49.28571429,14.02039331,46.64285714,18.86228285,47.73333333,15.1268962,0.284,0.404,3.714,0.426
31-01-2024,MED005,44,296,6,4.666666667,15.51,0,180,Essential,Fast,18.0173913,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,31,1,5,77,38,42,32,75,49.57142857,13.86671245,47.5,18.41299708,46.7,14.23243018,0.28,0.388,2.107,-0.429
01-02-2024,MED005,50,459,0,5.333333333,16.75,0,223,Essential,Fast,24.52671756,365,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,1,2,5,44,54,48,39,42,49.85714286,13.84953154,48.28571429,18.2564154,46.96666667,14.21626881,0.278,0.378,1.929,0.136
02-02-2024,MED005,39,387,154,5,14.95333333,0,222,Essential,Fast,17.47741935,30,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,2,2,5,50,77,51,43,46,48.14285714,14.41560002,48,18.37640628,46.73333333,14.28993698,0.299,0.383,0.929,-0.22
03-02-2024,MED005,47,106,0,4.666666667,11.83666667,1,152,Essential,Fast,8.065217391,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,3,2,5,39,44,35,25,44,49.85714286,13.25931838,49.57142857,17.15860083,46.83333333,14.2806436,0.266,0.346,-1.071,0.205
04-02-2024,MED005,49,306,0,3.666666667,10.34,1,208,Essential,Fast,21.42,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,4,2,5,47,50,38,37,54,51.42857143,12.23188651,50.42857143,16.77779799,46.66666667,14.22318004,0.238,0.333,-2.857,0.043
05-02-2024,MED005,48,151,0,5.333333333,8.7,0,217,Essential,Fast,8.663934426,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,5,2,6,49,39,54,96,40,50.57142857,12.23188651,47,10.46606237,46.93333333,14.16876928,0.242,0.223,-2.857,-0.02
06-02-2024,MED005,80,111,45,5,10.53333333,0,177,Essential,Fast,6.815789474,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,6,2,6,48,47,77,36,65,51,13.31665624,50.14285714,13.16672463,47.43333333,15.06464995,0.261,0.263,4.071,0.667
07-02-2024,MED005,45,268,184,7.333333333,9.376666667,0,227,Essential,Fast,14.43076923,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,7,2,6,80,49,44,42,52,51.14285714,13.23415495,50.35714286,13.04788308,47.2,15.04567758,0.259,0.259,2.429,-0.438
08-02-2024,MED005,32,480,0,4.333333333,11.04666667,0,226,Essential,Fast,41.48148148,30,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,8,2,6,45,48,50,48,45,48.57142857,15.10912685,49.21428571,13.9404148,46.76666667,15.29634469,0.311,0.283,0.214,-0.289
09-02-2024,MED005,39,275,263,6,13.52666667,0,178,Essential,Fast,22.12643678,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,9,2,6,32,80,39,51,43,48.57142857,15.10912685,48.35714286,14.18887507,46.63333333,15.34765698,0.311,0.293,-2.179,0.219
10-02-2024,MED005,37,207,0,5.333333333,12.98666667,1,178,Essential,Fast,12.075,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,10,2,6,39,45,47,35,34,47.14285714,15.74196696,48.5,14.05346932,46.73333333,15.27209159,0.334,0.29,-3.643,-0.051
11-02-2024,MED005,33,471,0,4.333333333,11.61666667,1,196,Essential,Fast,37.46590909,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,11,2,6,37,32,49,38,59,44.85714286,16.56732297,48.14285714,14.40009157,45.86666667,15.28969302,0.369,0.299,-4.893,-0.108
12-02-2024,MED005,42,258,106,5,15.05,0,192,Essential,Fast,21.24705882,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,12,2,7,33,39,48,54,33,44,16.53279569,47.28571429,14.38176501,46.16666667,15.11583626,0.376,0.304,-4.75,0.273
13-02-2024,MED005,33,283,162,7,13.93,0,192,Essential,Fast,23.03488372,60,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,13,2,7,42,37,80,77,42,37.28571429,4.990467103,44.14285714,11.99908421,45.86666667,15.28969302,0.134,0.272,-0.786,-0.214
14-02-2024,MED005,37,453,155,5,13.62,0,213,Essential,Fast,33.37894737,180,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,14,2,7,33,33,45,44,44,36.14285714,3.670993119,43.64285714,12.15038551,45.63333333,15.37235165,0.102,0.278,0.286,0.121
15-02-2024,MED005,52,209,188,5.333333333,11.49,0,188,Essential,Fast,14.2038835,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,15,2,7,37,42,32,50,61,39,6.557438524,43.78571429,12.24228845,45.33333333,15.14830896,0.168,0.28,1.393,0.405
16-02-2024,MED005,33,169,123,5,9.286666667,0,197,Essential,Fast,12.19587629,90,MEDIUM (90-180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,16,2,7,52,33,39,39,32,38.14285714,6.938505397,43.35714286,12.52448152,45.36666667,15.11902965,0.182,0.289,0.75,-0.365
17-02-2024,MED005,41,296,0,5.333333333,6.963333333,1,206,Essential,Fast,21.81052632,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,17,2,7,33,37,37,47,39,38.71428571,6.99319397,42.92857143,12.4928551,45.43333333,15.09437743,0.181,0.291,0.893,0.242
18-02-2024,MED005,34,276,186,4.666666667,13.02333333,1,212,Essential,Fast,26.46575342,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,18,2,7,41,52,33,49,43,38.85714286,6.866065623,41.85714286,12.57504943,45.13333333,15.23320632,0.177,0.3,-0.429,-0.171
19-02-2024,MED005,44,437,0,4.666666667,13.06333333,0,156,Essential,Fast,31.53608247,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,19,2,8,34,33,42,48,25,39.14285714,7.057586259,41.57142857,12.4697436,45.76666667,14.75473818,0.18,0.3,0.571,0.294
20-02-2024,MED005,41,294,0,6.333333333,7.78,0,235,Essential,Fast,20.78787879,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,20,2,8,44,41,33,80,37,40.28571429,6.524678427,38.78571429,5.793611487,45.9,14.69071957,0.162,0.149,-0.107,-0.068
21-02-2024,MED005,37,304,39,3.666666667,11.25333333,0,185,Essential,Fast,21.49494949,365,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,21,2,8,41,34,37,45,96,40.28571429,6.524678427,38.21428571,5.521685521,43.93333333,11.31350531,0.162,0.144,-0.929,-0.098
22-02-2024,MED005,40,144,89,4.666666667,7.97,0,224,Essential,Fast,9.882352941,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,22,2,8,37,44,52,32,36,38.57142857,4.035556255,38.78571429,5.235655442,44.06666667,11.24011699,0.105,0.135,0.714,0.081
23-02-2024,MED005,35,195,102,6.666666667,15.79,0,224,Essential,Fast,12.87735849,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,23,2,8,40,41,33,39,42,38.85714286,3.625307869,38.5,5.331329752,43.83333333,11.35655161,0.093,0.138,-0.464,-0.125
24-02-2024,MED005,36,418,0,5.666666667,15.84333333,1,209,Essential,Fast,38.5,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,24,2,8,35,37,41,37,48,38.14285714,3.625307869,38.42857143,5.359596508,43.43333333,11.41590945,0.095,0.139,-0.464,0.029
25-02-2024,MED005,42,309,194,4.666666667,11.11,1,208,Essential,Fast,21.41584158,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,25,2,8,36,40,34,33,51,39.28571429,3.352326839,39.07142857,5.195623687,43.13333333,11.32812592,0.085,0.133,-0.643,0.167
26-02-2024,MED005,45,489,218,6,12.38,0,243,Essential,Fast,30.5625,60,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,26,2,9,42,35,44,42,35,39.42857143,3.598941643,39.28571429,5.384144406,43.46666667,11.22722471,0.091,0.137,0.643,0.071
27-02-2024,MED005,38,388,177,5,7.646666667,0,184,Essential,Fast,23.01694915,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,1,0,27,2,9,45,36,41,33,38,39,3.559026084,39.64285714,5.093089479,43.46666667,11.22722471,0.091,0.128,0.714,-0.156
28-02-2024,MED005,49,460,0,5,10.85,0,216,Essential,Fast,29.5412844,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,2,0,28,2,9,38,42,37,37,54,40.71428571,5.023753103,40.5,5.5987636,43.3,11.10187931,0.123,0.138,1.5,0.289
29-02-2024,MED005,61,464,28,4.666666667,12.31666667,0,212,Essential,Fast,23.88235294,30,CRITICAL (<30d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,3,0,29,2,9,49,45,40,52,77,43.71428571,9.123491395,41.14285714,7.283882554,42.76666667,9.726194044,0.209,0.177,3.571,0.245
01-03-2024,MED005,69,268,0,6.333333333,14.35,0,223,Essential,Fast,16.31304348,180,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,4,0,1,3,9,61,38,35,33,44,48.57142857,12.23188651,43.71428571,10.02633894,43.6,10.84244533,0.252,0.229,5.036,0.131
02-03-2024,MED005,38,434,0,5.333333333,15.43,1,168,Essential,Fast,30.68686869,365,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,5,1,2,3,9,69,49,36,41,50,48.85714286,11.9083804,43.5,10.12042869,43.2,10.81952258,0.244,0.233,2.107,-0.449
03-03-2024,MED005,37,137,106,5.333333333,3.93,1,205,Essential,Fast,11.69512195,90,LOW (>180d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,6,1,3,3,9,38,61,42,34,39,48.14285714,12.52236095,43.71428571,9.933847124,43.13333333,10.85240585,0.26,0.227,-0.143,-0.026
04-03-2024,MED005,59,476,72,4,8.746666667,0,240,Essential,Fast,22.97931034,90,HIGH (30-90d),Cetirizine Tablet 5mg,FAC001,Urban PHC Kalyan,0,0,4,3,10,37,69,45,44,47,50.14285714,13.04388198,44.78571429,10.74300181,43.53333333,11.21493257,0.26,0.24,0.571,0.595
